bucket,doc_id,borrower,section_number,heading,section_struct_rows,section_inline_rows,section_total_rows,sample_idx,clause_id,label,depth,level_type,parent_id,is_structural,parse_confidence,span_start,span_end,header_text,parent_clause_id,parent_is_structural,parent_parse_confidence,flag_structural_child_nonstruct_parent,flag_inline_high_letter_branch,clause_text_snippet,review_status,review_issue_type,review_action,review_notes
root_wave1,ba2cd97ab0d363df,Meh,2.02,Borrowings Conversions and Continuations of Loans ,14,9,23,2,a_dup2.ii,(ii),2,roman,a_dup2,True,0.9525,368895,369025,"the
requested date of the Borrowing, conversion or continuation, as the case ma",a_dup2,False,0.0,1,0,"(ii) the requested date of the Borrowing, conversion or continuation, as the case may be (which shall be a Business Day),",,,,
root_wave1,ba2cd97ab0d363df,Meh,2.02,Borrowings Conversions and Continuations of Loans ,14,9,23,3,a_dup2.iii,(iii),2,roman,a_dup2,True,0.9525,369025,369109,"the
principal amount of Loans to be borrowed, converted or continued, 
 
 
 
 (",a_dup2,False,0.0,1,0,"(iii) the principal amount of Loans to be borrowed, converted or continued,",,,,
root_wave1,ba2cd97ab0d363df,Meh,2.02,Borrowings Conversions and Continuations of Loans ,14,9,23,4,a_dup2.iv,(iv),2,roman,a_dup2,True,0.9525,369109,369134,"[reserved], 
 
 
 
 (v) the
Class and Type of Loans to be borrowed or to which",a_dup2,False,0.0,1,0,"(iv) [reserved],",,,,
root_wave1,ba2cd97ab0d363df,Meh,2.02,Borrowings Conversions and Continuations of Loans ,14,9,23,5,a_dup2.v,(v),2,roman,a_dup2,True,0.9525,369134,369237,"the
Class and Type of Loans to be borrowed or to which existing Loans are to be",a_dup2,False,0.0,1,1,"(v) the Class and Type of Loans to be borrowed or to which existing Loans are to be converted,",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.2,Waiver; Amendments ,15,8,23,1,b_dup4.ii,(ii),2,roman,b_dup4,True,0.9525,685624,685860,"(A) reduce the principal amount of any Loan or LC Disbursement, (B) reduce the",b_dup4,False,0.0,1,0,"(ii) (A) reduce the principal amount of any Loan or LC Disbursement, (B) reduce the rate of interest thereon, or (C) reduce any fees or other amounts payable under this Agreement or any other Loan Document, in each case of this clause",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.2,Waiver; Amendments ,15,8,23,2,c_dup2.iii.A,(A),3,caps,c_dup2.iii,True,0.9525,686954,687266,postpone the date fixed for any payment of any principal (but excluding any man,c_dup2.iii,False,0.5546,1,0,"(A) postpone the date fixed for any payment of any principal (but excluding any mandatory prepayment) of, or interest on, any Loan or LC Disbursement, or interest thereon, or any fees or other amounts under this Agreement or any other Loan Document, or reduce the amount of, waive",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.2,Waiver; Amendments ,15,8,23,3,b_dup7.iv,(iv),2,roman,b_dup7,True,0.9525,687458,687534,"change the provisions of (A) Section 2.8 , Section 2.11 , Section 2.12(e ), Se",b_dup7,False,0.0,1,0,"(iv) change the provisions of (A) Section 2.8 , Section 2.11 , Section 2.12",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.2,Waiver; Amendments ,15,8,23,4,b_dup8.v,(v),2,roman,b_dup8,True,0.9525,687860,688172,"change any of the provisions of this Section 11.2 , the definition of “ Requir",b_dup8,False,0.0,1,1,"(v) change any of the provisions of this Section 11.2 , the definition of “ Required Lenders ” in Section 1.1 , or any other provision of this Agreement or any other Loan Document specifying the number or percentage of Lenders (whether based on the aggregate outstanding principal",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.2,Waiver; Amendments ,15,8,23,5,b_dup9.vi,(vi),2,roman,b_dup9,True,0.9525,688603,688824,"release the Borrower, or permit the Borrower to assign or transfer any of its",b_dup9,False,0.0,1,1,"(vi) release the Borrower, or permit the Borrower to assign or transfer any of its respective rights and/or obligations under this Agreement or any other Loan Document to which it is a party, in each case of this clause",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.4,Successors and Assigns ,15,8,23,1,b_dup5.iii,(iii),2,roman,b_dup5,True,0.9525,710928,711058,Required Consents .,b_dup5,False,0.0,1,0,(iii) Required Consents . No consent shall be required for any assignment except to the extent required by the foregoing clause,,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.4,Successors and Assigns ,15,8,23,2,b_dup6.i.A,(A),3,caps,b_dup6.i,True,0.9525,711120,711272,"the Borrower (such consent not to be unreasonably withheld, conditioned or del",b_dup6.i,False,0.2996,1,0,"(A) the Borrower (such consent not to be unreasonably withheld, conditioned or delayed) shall be required (subject to the last sentence of this clause",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.4,Successors and Assigns ,15,8,23,3,b_dup7.II,(II),3,caps,b_dup7,True,0.75,711376,711724,"such assignment is to a Lender, an Affiliate of a Lender, or an Approved Fund o",b_dup7,False,0.0,1,0,"(II) such assignment is to a Lender, an Affiliate of a Lender, or an Approved Fund of such Lender; provided , that , the Borrower shall be deemed to have consented to any such assignment, unless it shall have objected thereto by written notice to the Administrative Agent within f",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.4,Successors and Assigns ,15,8,23,4,b_dup7.B,(B),3,caps,b_dup7,True,0.7525,711724,711848,"the Administrative Agent (such consent not to be unreasonably withheld, condit",b_dup7,False,0.0,1,0,"(B) the Administrative Agent (such consent not to be unreasonably withheld, conditioned or delayed) shall be required for:",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,11.4,Successors and Assigns ,15,8,23,5,b_dup7.C,(C),3,caps,b_dup7,True,0.7525,712018,712149,"the Issuing Bank (such consent not to be unreasonably withheld, conditioned or",b_dup7,False,0.0,1,0,"(C) the Issuing Bank (such consent not to be unreasonably withheld, conditioned or delayed) shall be required for any assignment:",,,,
root_wave1,0ba9644918423787,Cannes Chs Merger Sub,7.09,Holdings,11,11,22,1,n.ii.3,(3),4,numeric,n.ii,True,0.9525,893235,893427,"the performance of its obligations with respect to the Transactions, the Acquis",n.ii,False,0.2996,1,1,"(3) the performance of its obligations with respect to the Transactions, the Acquisition Agreement, the Loan Documents and any other documents governing Indebtedness permitted hereby,",,,,
root_wave1,0ba9644918423787,Cannes Chs Merger Sub,7.09,Holdings,11,11,22,2,n.ii.4,(4),4,numeric,n.ii,True,0.9525,893427,893567,"any public offering of its common equity or any other issuance, registration or",n.ii,False,0.2996,1,1,"(4) any public offering of its common equity or any other issuance, registration or sale of its Equity Interests, 232",,,,
root_wave1,0ba9644918423787,Cannes Chs Merger Sub,7.09,Holdings,11,11,22,3,n.ii.5,(5),4,numeric,n.ii,True,0.9525,893567,893844,"financing activities, including the issuance of securities, incurrence of debt,",n.ii,False,0.2996,1,1,"(5) financing activities, including the issuance of securities, incurrence of debt, receipt and payment of dividends and distributions, making contributions to the capital of its Subsidiaries and guaranteeing the obligations of the Borrower and its other Subsidiaries,",,,,
root_wave1,0ba9644918423787,Cannes Chs Merger Sub,7.09,Holdings,11,11,22,4,n.ii.6,(6),4,numeric,n.ii,True,0.9525,893844,894184,"if applicable, participating in Tax, accounting and other administrative matter",n.ii,False,0.2996,1,1,"(6) if applicable, participating in Tax, accounting and other administrative matters on behalf of itself or as a member of any Tax Group and the provision of administrative and advisory services (including treasury and insurance services) to its Subsidiaries of a type customarily",,,,
root_wave1,0ba9644918423787,Cannes Chs Merger Sub,7.09,Holdings,11,11,22,5,n.ii.7,(7),4,numeric,n.ii,True,0.9525,894184,894257,"holding any cash or property (but not operate any property), 
 
 
 
 (8) provid",n.ii,False,0.2996,1,1,"(7) holding any cash or property (but not operate any property),",,,,
root_wave1,64e25b54a5764f42,GreenSky,7.08,Burdensome Agreements ,22,0,22,1,a_dup3.1,(1),4,numeric,a_dup3,True,0.9525,763483,763673,"encumbrances
or restrictions in effect on the Closing Date, including pursuant",a_dup3,False,0.0,1,0,"(1) encumbrances or restrictions in effect on the Closing Date, including pursuant to the Loan Documents and any Hedge Agreements, Hedging Obligations and the related documentation;",,,,
root_wave1,64e25b54a5764f42,GreenSky,7.08,Burdensome Agreements ,22,0,22,2,a_dup3.2,(2),4,numeric,a_dup3,True,0.9525,763673,763798,"Purchase
Money Obligations and Capitalized Lease Obligations that impose restri",a_dup3,False,0.0,1,0,(2) Purchase Money Obligations and Capitalized Lease Obligations that impose restrictions of the nature discussed in clauses,,,,
root_wave1,64e25b54a5764f42,GreenSky,7.08,Burdensome Agreements ,22,0,22,3,b_dup3.3,(3),4,numeric,b_dup3,True,0.9525,763855,763927,"applicable
Law or any applicable rule, regulation or order",b_dup3,False,0.0,1,0,"(3) applicable Law or any applicable rule, regulation or order;",,,,
root_wave1,64e25b54a5764f42,GreenSky,7.08,Burdensome Agreements ,22,0,22,4,b_dup3.4,(4),4,numeric,b_dup3,True,0.9525,763927,765033,"any
agreement or other instrument of a Person, or relating to Indebtedness or E",b_dup3,False,0.0,1,0,"(4) any agreement or other instrument of a Person, or relating to Indebtedness or Equity Interests of a Person, acquired by or merged, amalgamated or consolidated with and into the Borrower or any Restricted Subsidiary or an Unrestricted Subsidiary that is designated as a Restric",,,,
root_wave1,64e25b54a5764f42,GreenSky,7.08,Burdensome Agreements ,22,0,22,5,b_dup3.5,(5),4,numeric,b_dup3,True,0.9525,765033,765318,"contracts
or agreements for the sale or disposition of assets, including any re",b_dup3,False,0.0,1,0,"(5) contracts or agreements for the sale or disposition of assets, including any restrictions with respect to a Subsidiary of the Borrower pursuant to an agreement that has been entered into for the sale or disposition of any of the Capital Stock or assets of such Subsidiary;",,,,
root_wave1,ba2cd97ab0d363df,Meh,7.05,Restricted Payments ,22,0,22,1,b_dup2.2,(2),4,numeric,b_dup2,True,0.9525,660243,660589,"the
payment, redemption, repurchase, defeasance, acquisition or retirement for",b_dup2,False,0.0,1,0,"(2) the payment, redemption, repurchase, defeasance, acquisition or retirement for value of Restricted Junior Debt in anticipation of satisfying a sinking fund obligation, principal installment or final maturity, in each case due within one year of the date of such payment, redem",,,,
root_wave1,ba2cd97ab0d363df,Meh,7.05,Restricted Payments ,22,0,22,2,b_dup2.3,(3),4,numeric,b_dup2,True,0.9525,660589,660797,"the
payment, redemption, repurchase, defeasance, acquisition or retirement for",b_dup2,False,0.0,1,0,"(3) the payment, redemption, repurchase, defeasance, acquisition or retirement for value of Restricted Junior Debt pursuant to mandatory prepayments under the terms of such Restricted Junior Debt; or",,,,
root_wave1,ba2cd97ab0d363df,Meh,7.05,Restricted Payments ,22,0,22,3,b_dup2.4,(4),4,numeric,b_dup2,True,0.9525,660797,661019,"the
payment, redemption, repurchase, defeasance, acquisition or retirement for",b_dup2,False,0.0,1,0,"(4) the payment, redemption, repurchase, defeasance, acquisition or retirement for value of Restricted Junior Debt of any Non-Loan Party solely from the assets of any Non-Loan Party; or 198",,,,
root_wave1,ba2cd97ab0d363df,Meh,7.05,Restricted Payments ,22,0,22,4,b_dup2.D,(D),3,caps,b_dup2,True,0.9525,661019,661121,"make
any Restricted Investment",b_dup2,False,0.0,1,0,(D) make any Restricted Investment; (all such payments and other actions set forth in clauses,,,,
root_wave1,ba2cd97ab0d363df,Meh,7.05,Restricted Payments ,22,0,22,5,a_dup2.1,(1),4,numeric,a_dup2,True,0.9525,661276,661696,"the
payment of any dividend or other distribution or the consummation of any ir",a_dup2,False,0.0,1,0,"(1) the payment of any dividend or other distribution or the consummation of any irrevocable redemption within sixty (60) days after the date of declaration of the dividend or other distribution or giving of the redemption notice, as the case may be, if at the date of declaration",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,6.18,Transactions with Affiliates ,21,0,21,1,b_dup3.3,(3),4,numeric,b_dup3,True,0.7525,652360,652703,"transactions in which Holdings, any Borrower or any Restricted Subsidiary, as",b_dup3,False,0.0,1,0,"(3) transactions in which Holdings, any Borrower or any Restricted Subsidiary, as the case may be, delivers to the Administrative Agent a letter from an Independent Financial Advisor stating that such transaction is fair to such Borrower or such Restricted Subsidiary from a finan",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,6.18,Transactions with Affiliates ,21,0,21,2,a_dup5.i.4,(4),4,numeric,a_dup5.i,True,0.9525,652765,653025,"payments, loans, advances or guarantees (or cancellation of loans, advances or",a_dup5.i,False,0.2975,1,0,"(4) payments, loans, advances or guarantees (or cancellation of loans, advances or guarantees) to employees, officers, directors, managers, consultants or independent contractors for bona fide business purposes or in the ordinary course of business;",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,6.18,Transactions with Affiliates ,21,0,21,3,a_dup5.i.5,(5),4,numeric,a_dup5.i,True,0.9525,653025,653584,any agreement or arrangement as in effect as of the Closing Date or as thereaf,a_dup5.i,False,0.2975,1,0,"(5) any agreement or arrangement as in effect as of the Closing Date or as thereafter amended, supplemented or replaced (so long as such amendment, supplement or replacement agreement is not materially disadvantageous (as determined in good faith by the senior management of the B",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,6.18,Transactions with Affiliates ,21,0,21,4,a_dup5.i.6,(6),4,numeric,a_dup5.i,True,0.9525,653584,653772,any transaction or payments (including reimbursement of out-of-pocket expenses,a_dup5.i,False,0.2975,1,0,(6) any transaction or payments (including reimbursement of out-of-pocket expenses or payments under any indemnity obligations) contemplated thereby; 134,,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,6.18,Transactions with Affiliates ,21,0,21,5,a_dup5.i.7,(7),4,numeric,a_dup5.i,True,0.9525,653772,654546,"the existence of, or the performance by Holdings, any Borrower or any of its R",a_dup5.i,False,0.2975,1,0,"(7) the existence of, or the performance by Holdings, any Borrower or any of its Restricted Subsidiaries of its obligations under the terms of, any stockholders or similar agreement (including any registration rights agreement or purchase agreement related thereto) to which it is",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,3.1,Conditions to Effectiveness,11,10,21,1,s_dup2.ii,(ii),2,roman,s_dup2,True,0.95,425576,425693,the Target Historical Financial Statements are true and correct copies of the s,s_dup2,False,0.0,1,1,(ii) the Target Historical Financial Statements are true and correct copies of the same as received by the Borrower;,,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,3.1,Conditions to Effectiveness,11,10,21,2,s_dup2.iii,(iii),2,roman,s_dup2,True,0.95,425693,426030,no litigation shall be pending or have been threatened in writing (A) with resp,s_dup2,False,0.0,1,1,"(iii) no litigation shall be pending or have been threatened in writing (A) with respect to the Credit Agreement or any other Related Transaction Documents or any of the Related Transactions, or (B) that could otherwise reasonably be expected to have, individually or in the aggre",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,3.1,Conditions to Effectiveness,11,10,21,3,s_dup2.iv,(iv),2,roman,s_dup2,True,0.8,426030,426079,"each of the conditions specified in clauses
(f) , (g) , (h) , (n) and (p) below",s_dup2,False,0.0,1,1,(iv) each of the conditions specified in clauses,,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,3.1,Conditions to Effectiveness,11,10,21,4,s_dup10.I,(I),3,caps,s_dup10,True,0.75,429360,429385,Permitted Liens,s_dup10,False,0.0,1,1,(I) Permitted Liens; and,,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,3.1,Conditions to Effectiveness,11,10,21,5,s_dup10.II,(II),3,caps,s_dup10,True,0.75,429385,429440,Liens to be released on the Closing Date,s_dup10,False,0.0,1,1,(II) Liens to be released on the Closing Date;,,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,5.2,Notices of Material Events,11,10,21,1,a_dup3.iv,(iv),2,roman,a_dup3,True,0.9525,492745,493231,five (5) Business Days after any Responsible Officer obtaining knowledge there,a_dup3,False,0.0,1,0,"(iv) five (5) Business Days after any Responsible Officer obtaining knowledge thereafter, written notice of the occurrence of any “default” or “event of default” (or substantially analogous term or designation), or the receipt by any Loan Party or Subsidiary of any written notice",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,5.2,Notices of Material Events,11,10,21,2,a_dup3.v,(v),2,roman,a_dup3,True,0.9525,493231,493561,ten (10) Business Days after any Responsible Officer obtaining knowledge there,a_dup3,False,0.0,1,1,"(v) ten (10) Business Days after any Responsible Officer obtaining knowledge thereafter, written notice of any termination, expiration, loss, and/or default of or under any Material Agreement that, individually or in the aggregate when taken together, could reasonably be expected",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,5.2,Notices of Material Events,11,10,21,3,a_dup3.vi,(vi),2,roman,a_dup3,True,0.9525,493561,493794,five (5) Business Days after any Responsible Officer obtaining knowledge there,a_dup3,False,0.0,1,1,"(vi) five (5) Business Days after any Responsible Officer obtaining knowledge thereafter, written notice of any other development that results in, or could reasonably be expected to result in, a Material Adverse Effect; and",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,5.2,Notices of Material Events,11,10,21,4,a_dup3.vii,(vii),2,roman,a_dup3,True,0.9525,493794,494065,ten (10) Business Days after any Responsible Officer obtaining knowledge there,a_dup3,False,0.0,1,1,"(vii) ten (10) Business Days after any Responsible Officer obtaining knowledge thereafter, written notice of any change in the information provided in a Beneficial Ownership Certification that would result in a change to the list of beneficial owners identified in part",,,,
root_wave1,e79e13fc37243584,Cardinal Civil Contracting,5.2,Notices of Material Events,11,10,21,5,s_dup3.ii.A,(A),3,caps,s_dup3.ii,True,0.9525,494973,495097,"of the triggering of any Withdrawal Liability that
could reasonably be expected",s_dup3.ii,False,0.5546,1,1,(A) of the triggering of any Withdrawal Liability that could reasonably be expected to result in a Material Adverse Effect;,,,,
root_wave1,add46e7c8723e973,Farfetch,2.05,Prepayments ,13,7,20,1,a_dup5.iii,(iii),2,roman,a_dup5,True,0.9525,361946,362056,If the Borrower (A) makes a voluntary prepayment of any Initial Term Loans purs,a_dup5,False,0.0,1,0,(iii) If the Borrower (A) makes a voluntary prepayment of any Initial Term Loans pursuant to this Section 2.05,,,,
root_wave1,add46e7c8723e973,Farfetch,2.05,Prepayments ,13,7,20,2,a_dup9.B.1,(1),4,numeric,a_dup9.B,True,0.9525,364131,365548,"the aggregate amount of voluntary principal prepayments of the Loans, Indebtedn",a_dup9.B,False,0.6525,1,0,"(1) the aggregate amount of voluntary principal prepayments of the Loans, Indebtedness that is pari passu in right of payment and security with the Initial Term Loans or junior in right of payment and security to the Initial Term Loans, Specified Refinancing Debt, Incremental Equ",,,,
root_wave1,add46e7c8723e973,Farfetch,2.05,Prepayments ,13,7,20,3,a_dup9.B.2,(2),4,numeric,a_dup9.B,True,0.9525,365548,365633,any amount not required to be applied to such prepayment pursuant to Section 2.,a_dup9.B,False,0.6525,1,0,(2) any amount not required to be applied to such prepayment pursuant to Section 2.05,,,,
root_wave1,add46e7c8723e973,Farfetch,2.05,Prepayments ,13,7,20,4,b_dup3.viii.3,(3),4,numeric,b_dup3.viii,True,0.9525,365657,366446,the amount of Taxes paid and/or capital expenditures either made in cash by the,b_dup3.viii,False,0.5025,1,1,(3) the amount of Taxes paid and/or capital expenditures either made in cash by the Parent or any of its Restricted Subsidiaries during the period commencing on the first day of the relevant Excess Cash Flow Period and ending on the last day of the applicable Excess Cash Flow Per,,,,
root_wave1,add46e7c8723e973,Farfetch,2.05,Prepayments ,13,7,20,5,b_dup3.viii.4,(4),4,numeric,b_dup3.viii,True,0.9525,366446,367678,the aggregate amount of cash consideration paid by the Parent or any Restricted,b_dup3.viii,False,0.5025,1,1,"(4) the aggregate amount of cash consideration paid by the Parent or any Restricted Subsidiary (on a consolidated basis) in connection with any Investments, any acquisitions, acquisitions of intellectual property and any deferred payments in connection with any acquisition and Re",,,,
root_wave1,64e25b54a5764f42,GreenSky,10.07,Successors and Assigns ,14,5,19,1,b_dup3.i.A,(A),3,caps,b_dup3.i,True,0.9525,890921,891318,"in
the case of an assignment of the entire remaining amount of the assigning Le",b_dup3.i,False,0.5546,1,0,"(A) in the case of an assignment of the entire remaining amount of the assigning Lender’s Commitment and the Loans at the time owing to it or in the case of an assignment to a Lender, an Affiliate of a Lender or an Approved Fund (including, for purposes of clarity, any assignment",,,,
root_wave1,64e25b54a5764f42,GreenSky,10.07,Successors and Assigns ,14,5,19,2,b_dup3.i.B,(B),3,caps,b_dup3.i,True,0.8025,891318,891362,"in
any case not described in subsection (b)(i)(A) of this Section 10.07 , the a",b_dup3.i,False,0.5546,1,0,(B) in any case not described in subsection,,,,
root_wave1,64e25b54a5764f42,GreenSky,10.07,Successors and Assigns ,14,5,19,3,b_dup4.ii,(ii),2,roman,b_dup4,True,0.9525,892591,892953,"Proportionate
Amounts .",b_dup4,False,0.0,1,0,(ii) Proportionate Amounts . Each partial assignment shall be made as an assignment of a proportionate part of all the assigning Lender’s rights and obligations under this Agreement with respect to the Loans or the Commitment assigned (it being understood that assignments under s,,,,
root_wave1,64e25b54a5764f42,GreenSky,10.07,Successors and Assigns ,14,5,19,4,b_dup4.iii,(iii),2,roman,b_dup4,True,0.9525,892953,893073,"Required
Consents .",b_dup4,False,0.0,1,0,(iii) Required Consents . No consent shall be required for any assignment except to the extent required by Section 10.07,,,,
root_wave1,64e25b54a5764f42,GreenSky,10.07,Successors and Assigns ,14,5,19,5,b_dup5.i.A,(A),3,caps,b_dup5.i,True,0.9525,893110,894429,"the
consent of the Borrower (such consent not to be unreasonably withheld or de",b_dup5.i,False,0.2975,1,0,"(A) the consent of the Borrower (such consent not to be unreasonably withheld or delayed) shall be required unless (1) an Event of Default under Section 8.01(1) or, solely with respect to the Borrower, Section 8.01(6) has occurred and is continuing at the time of such assignment ",,,,
root_wave1,a2de101fce13c80e,"US Radiology Specialists, INC. US Outpatient Imaging Specialists",10.01,"Amendments, etc ",12,7,19,1,h.i,(i),2,roman,h,True,0.8,963877,963910,"below (in the case of clause (i), to the extent permitted by Section 2.14), whi",h,False,0.3,1,0,(i) below (in the case of clause,,,,
root_wave1,a2de101fce13c80e,"US Radiology Specialists, INC. US Outpatient Imaging Specialists",10.01,"Amendments, etc ",12,7,19,2,b_dup2.i,(i),2,roman,b_dup2,True,0.95,966442,966530,"the waiver of (or amendment to the terms of) any
mandatory prepayment of the Lo",b_dup2,False,0.0,1,0,"(i) the waiver of (or amendment to the terms of) any mandatory prepayment of the Loans,",,,,
root_wave1,a2de101fce13c80e,"US Radiology Specialists, INC. US Outpatient Imaging Specialists",10.01,"Amendments, etc ",12,7,19,3,x_dup3.y.i,(i),2,roman,x_dup3.y,True,0.9525,973753,974592,"no amendment, waiver or consent shall, unless in writing and signed by each Iss",x_dup3.y,False,0.2975,1,1,"(i) no amendment, waiver or consent shall, unless in writing and signed by each Issuing Bank in addition to the Lenders required above, affect the rights or duties of such Issuing Bank under this Agreement or any Issuing Bank Document relating to any Letter of Credit issued or to",,,,
root_wave1,a2de101fce13c80e,"US Radiology Specialists, INC. US Outpatient Imaging Specialists",10.01,"Amendments, etc ",12,7,19,4,x_dup3.y.ii,(ii),2,roman,x_dup3.y,True,0.9525,974592,975164,"no amendment, waiver or consent shall, unless in writing and signed by the Swin",x_dup3.y,False,0.2975,1,1,"(ii) no amendment, waiver or consent shall, unless in writing and signed by the Swing Line Lender in addition to the Lenders required above, affect the rights or duties of the Swing Line Lender under this Agreement; provided , however , that this Agreement may be amended to adjus",,,,
root_wave1,a2de101fce13c80e,"US Radiology Specialists, INC. US Outpatient Imaging Specialists",10.01,"Amendments, etc ",12,7,19,5,x_dup3.y.iii,(iii),2,roman,x_dup3.y,True,0.9525,975164,975464,"no amendment, waiver or consent shall, unless in writing and signed by the Admi",x_dup3.y,False,0.2975,1,1,"(iii) no amendment, waiver or consent shall, unless in writing and signed by the Administrative Agent in addition to the Lenders required above, affect the rights or duties of, or any fees or other amounts payable to, the Administrative Agent under this Agreement or any other Loa",,,,
root_wave1,add46e7c8723e973,Farfetch,6.18,Transactions with Affiliates ,19,0,19,1,a_dup5.4,(4),4,numeric,a_dup5,True,0.9525,569086,569366,"payments, loans, advances or guarantees (or cancellation of loans, advances or",a_dup5,False,0.0,1,0,"(4) payments, loans, advances or guarantees (or cancellation of loans, advances or guarantees) to future, present or former employees, officers, directors, managers, consultants or independent contractors for bona fide business purposes or in the ordinary course of business;",,,,
root_wave1,add46e7c8723e973,Farfetch,6.18,Transactions with Affiliates ,19,0,19,2,a_dup5.5,(5),4,numeric,a_dup5,True,0.9525,569366,569830,any agreement or arrangement as in effect as of the Closing Date or as thereaft,a_dup5,False,0.0,1,0,"(5) any agreement or arrangement as in effect as of the Closing Date or as thereafter amended, supplemented or replaced (so long as such amendment, supplement or replacement agreement is not materially disadvantageous (as determined in good faith by the senior management of Paren",,,,
root_wave1,add46e7c8723e973,Farfetch,6.18,Transactions with Affiliates ,19,0,19,3,a_dup5.6,(6),4,numeric,a_dup5,True,0.9525,569830,569869,management incentive payments,a_dup5,False,0.0,1,0,(6) management incentive payments;,,,,
root_wave1,add46e7c8723e973,Farfetch,6.18,Transactions with Affiliates ,19,0,19,4,a_dup5.7,(7),4,numeric,a_dup5,True,0.9525,569869,570680,"the existence of, or the performance by the Parent, the Borrower or any of the",a_dup5,False,0.0,1,0,"(7) the existence of, or the performance by the Parent, the Borrower or any of the Restricted Subsidiaries of Parent of their obligations under the terms of, any stockholders or similar agreement (including any registration rights agreement or purchase agreement related thereto) ",,,,
root_wave1,add46e7c8723e973,Farfetch,6.18,Transactions with Affiliates ,19,0,19,5,a_dup5.8,(8),4,numeric,a_dup5,True,0.9525,571163,571665,"transactions with customers, clients, suppliers or purchasers or sellers of goo",a_dup5,False,0.0,1,0,"(8) transactions with customers, clients, suppliers or purchasers or sellers of goods or services, in each case, in the ordinary course of business and otherwise in compliance with the terms of this Agreement, which are fair to the Parent, the Borrower and the Restricted Subsidia",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,10.07,Successors and Assigns ,17,1,18,1,b_dup3.i.A,(A),3,caps,b_dup3.i,True,0.95,893822,894048,in the case of an assignment of the entire remaining amount of the assigning Le,b_dup3.i,False,0.5546,1,0,"(A) in the case of an assignment of the entire remaining amount of the assigning Lender’s Commitment under any Facility and the Loans at the time owing to it under such Facility, no minimum amount shall need be assigned, and",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,10.07,Successors and Assigns ,17,1,18,2,g_dup2.ii,(ii),2,roman,g_dup2,True,0.9525,895416,895654,each partial assignment shall be made as an assignment of a proportionate part,g_dup2,False,0.0,1,0,"(ii) each partial assignment shall be made as an assignment of a proportionate part of all the assigning Lender’s rights and obligations under this Agreement with respect to the Loans or the Commitment assigned, except that this clause",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,10.07,Successors and Assigns ,17,1,18,3,g_dup2.iii,(iii),2,roman,g_dup2,True,0.9525,895811,895906,no consent shall be required for any assignment except to the extent required,g_dup2,False,0.0,1,0,(iii) no consent shall be required for any assignment except to the extent required by clause,,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,10.07,Successors and Assigns ,17,1,18,4,g_dup3.2,(2),4,numeric,g_dup3,True,0.95,896233,896489,"such assignment is in respect of a Term Facility and is to a Lender, an Affilia",g_dup3,False,0.0,1,0,"(2) such assignment is in respect of a Term Facility and is to a Lender, an Affiliate of a Lender or an Approved Fund (other than any Disqualified Institution, to the extent the list of Disqualified Institutions has been made available to the Lenders) or",,,,
root_wave1,11734318c85a4c2d,Paya Holdings III,10.07,Successors and Assigns ,17,1,18,5,g_dup3.1,(1),4,numeric,g_dup3,True,0.95,896823,897055,the Parent Borrower shall be deemed to have consented to any assignment unless,g_dup3,False,0.0,1,0,(1) the Parent Borrower shall be deemed to have consented to any assignment unless the Parent Borrower objects thereto by written notice to the Administrative Agent within ten Business Days after having received notice thereof and,,,,
